alert_count,alert_rate,dataset,evaluated_count,f1,fn,fnr,fp,fpr,fusion_if_weight,fusion_z_weight,negative_count,positive_count,pr_auc,precision,recall,roc_auc,scope,selection_status,target_early_end_cycle,target_training_quantile,threshold,threshold_source,tn,tp,training_derived_remaining_cycle_horizon
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.21857142857142856,validation_fine_grid,4,7,138.0
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.22326923076923075,validation_fine_grid,4,7,138.0
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.22796703296703294,validation_fine_grid,4,7,138.0
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.23266483516483513,validation_fine_grid,4,7,138.0
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.23736263736263735,validation_fine_grid,4,7,138.0
34,0.8717948717948718,FD002,39,0.33333333333333337,1,0.125,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.20588235294117646,0.875,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.24175824175824176,validation_observed_score,4,7,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.24206043956043954,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.24675824175824174,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.25145604395604393,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2561538461538461,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2608516483516483,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.26554945054945056,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.27024725274725275,validation_fine_grid,4,6,138.0
33,0.8461538461538461,FD002,39,0.2926829268292683,2,0.25,27,0.8709677419354839,1.0,0.0,,,0.17455375887361183,0.18181818181818182,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.27472527472527475,validation_observed_score,4,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.27494505494505495,validation_fine_grid,5,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.27964285714285714,validation_fine_grid,5,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.28434065934065933,validation_fine_grid,5,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2890384615384615,validation_fine_grid,5,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2937362637362637,validation_fine_grid,5,6,138.0
32,0.8205128205128205,FD002,39,0.3,2,0.25,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.1875,0.75,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2967032967032967,validation_observed_score,5,6,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.2984340659340659,validation_fine_grid,5,5,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3031318681318681,validation_fine_grid,5,5,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3078296703296703,validation_fine_grid,5,5,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3125274725274725,validation_fine_grid,5,5,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.3172252747252747,validation_fine_grid,5,5,138.0
31,0.7948717948717948,FD002,39,0.2564102564102564,3,0.375,26,0.8387096774193549,1.0,0.0,,,0.17455375887361183,0.16129032258064516,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.31868131868131866,validation_observed_score,5,5,138.0
30,0.7692307692307693,FD002,39,0.2631578947368421,3,0.375,25,0.8064516129032258,1.0,0.0,,,0.17455375887361183,0.16666666666666666,0.625,0.3629032258064516,VALIDATION_THRESHOLD_SWEEP,not_selected,30,0.2,0.32192307692307687,validation_fine_grid,6,5,138.0
